method,dataset,target_attribute,total_time,init_time,model_time,del_time,delete_db_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1
delexp,tax,marital_status,0.009608030319213867,0.005387067794799805,0.0012378692626953125,0.00298309326171875,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.011827707290649414,0.007600069046020508,0.0012936592102050781,0.002933979034423828,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008554220199584961,0.004969358444213867,0.001264810562133789,0.0023200511932373047,0.9840250534143401,0.9999999999999998,-0.74201252670717,0,3,0,3,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.01189279556274414,0.007246971130371094,0.0015838146209716797,0.003062009811401367,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.011677742004394531,0.00785374641418457,0.0018761157989501953,0.0019478797912597656,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.011962175369262695,0.008199214935302734,0.0017709732055664062,0.0019919872283935547,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.010490894317626953,0.005853891372680664,0.00115203857421875,0.003484964370727539,0.9840250534143401,0.9999999999999998,-0.74201252670717,0,3,0,3,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.009938955307006836,0.005510807037353516,0.0014431476593017578,0.0029850006103515625,0.9999999999078708,0.9999999999999998,-0.7499999999539354,46,26,46,26,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.011277198791503906,0.006674051284790039,0.0015332698822021484,0.0030698776245117188,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007842779159545898,0.005153656005859375,0.001081228256225586,0.0016078948974609375,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.009912967681884766,0.006675243377685547,0.0017309188842773438,0.001506805419921875,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.011713266372680664,0.006783962249755859,0.0016202926635742188,0.003309011459350586,0.9999999999078714,0.9999999999999998,-0.7499999999539357,46,26,46,26,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.013920068740844727,0.008590936660766602,0.0018548965454101562,0.0034742355346679688,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.012073040008544922,0.009192943572998047,0.0013010501861572266,0.0015790462493896484,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.00916147232055664,0.005002021789550781,0.0010983943939208984,0.003061056137084961,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008615255355834961,0.004952907562255859,0.0011432170867919922,0.0025191307067871094,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.00892782211303711,0.005117893218994141,0.0010941028594970703,0.0027158260345458984,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008820772171020508,0.004940986633300781,0.001277923583984375,0.0026018619537353516,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.010506868362426758,0.007048130035400391,0.0017900466918945312,0.001668691635131836,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.013195037841796875,0.007964849472045898,0.0014619827270507812,0.0037682056427001953,0.0,0.9999999999999998,-0.75,0,-1,0,-1,3,15744,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.01395106315612793,0.00829315185546875,0.0016407966613769531,0.0040171146392822266,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
