beta,leakage,utility,mask_size
129.0,1.0,-130.0,1
129.0,1.0,-1.0,0
129.0,1.0,-259.0,2
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
129.0,1.0,-130.0,1
129.0,1.0,-259.0,2
129.0,1.0,-1.0,0
129.0,1.0,-1.0,0
beta,leakage,utility,mask_size
129.5,1.0,-130.5,1
129.5,1.0,-1.0,0
129.5,1.0,-130.5,1
129.5,1.0,-130.5,1
129.5,1.0,-130.5,1
129.5,1.0,-130.5,1
129.5,1.0,-1.0,0
129.5,1.0,-130.5,1
129.5,1.0,-130.5,1
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-130.5,1
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-260.0,2
129.5,1.0,-130.5,1
129.5,1.0,-130.5,1
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-130.5,1
129.5,1.0,-260.0,2
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-260.0,2
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-1.0,0
129.5,1.0,-389.5,3
beta,leakage,utility,mask_size
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-391.0,3
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-261.0,2
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-391.0,3
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-1.0,0
130.0,1.0,-261.0,2
130.0,1.0,-131.0,1
130.0,1.0,-131.0,1
130.0,1.0,-131.0,1
130.0,1.0,-261.0,2
130.0,1.0,-1.0,0
130.0,1.0,-261.0,2
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-131.0,1
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
130.0,1.0,-1.0,0
beta,leakage,utility,mask_size
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-131.5,1
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-262.0,2
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-262.0,2
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-262.0,2
130.5,1.0,-262.0,2
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-131.5,1
130.5,1.0,-262.0,2
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-131.5,1
130.5,1.0,-131.5,1
130.5,1.0,-131.5,1
130.5,1.0,-131.5,1
130.5,1.0,-131.5,1
130.5,1.0,-131.5,1
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
130.5,1.0,-1.0,0
beta,leakage,utility,mask_size
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-132.0,1
131.0,1.0,-1.0,0
131.0,1.0,-263.0,2
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-394.0,3
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-263.0,2
131.0,1.0,-132.0,1
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-132.0,1
131.0,1.0,-1.0,0
131.0,1.0,-394.0,3
131.0,1.0,-1.0,0
131.0,1.0,-394.0,3
131.0,1.0,-1.0,0
131.0,1.0,-132.0,1
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-132.0,1
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,0.0,-524.0,4
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
131.0,1.0,-132.0,1
131.0,1.0,-1.0,0
131.0,1.0,-1.0,0
beta,leakage,utility,mask_size
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-264.0,2
131.5,1.0,-1.0,0
131.5,1.0,-264.0,2
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-395.5,3
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-132.5,1
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-132.5,1
131.5,1.0,-132.5,1
131.5,1.0,-132.5,1
131.5,1.0,-264.0,2
131.5,1.0,-1.0,0
131.5,1.0,-658.5,5
131.5,1.0,-1.0,0
131.5,1.0,-658.5,5
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-264.0,2
131.5,1.0,-1.0,0
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-132.5,1
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
131.5,1.0,-1.0,0
beta,leakage,utility,mask_size
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-265.0,2
132.0,1.0,-1.0,0
132.0,1.0,-265.0,2
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-265.0,2
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-265.0,2
132.0,1.0,-1.0,0
132.0,1.0,-265.0,2
132.0,1.0,-133.0,1
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-265.0,2
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-1.0,0
132.0,1.0,-133.0,1
132.0,1.0,-1.0,0
beta,leakage,utility,mask_size
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-266.0,2
132.5,1.0,-133.5,1
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-266.0,2
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
132.5,1.0,-133.5,1
132.5,1.0,-1.0,0
132.5,1.0,-266.0,2
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-1.0,0
132.5,1.0,-133.5,1
beta,leakage,utility,mask_size
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-267.0,2
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-267.0,2
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-134.0,1
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-267.0,2
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-134.0,1
133.0,1.0,-1.0,0
133.0,1.0,-267.0,2
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
133.0,1.0,-1.0,0
beta,leakage,utility,mask_size
133.5,1.0,-134.5,1
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-268.0,2
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-268.0,2
133.5,1.0,-268.0,2
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-134.5,1
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-401.5,3
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
133.5,1.0,-134.5,1
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-1.0,0
133.5,1.0,-134.5,1
beta,leakage,utility,mask_size
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-269.0,2
134.0,1.0,-1.0,0
134.0,1.0,-537.0,4
134.0,1.0,-1.0,0
134.0,1.0,-269.0,2
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-135.0,1
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
134.0,1.0,-135.0,1
134.0,1.0,-269.0,2
134.0,1.0,-135.0,1
134.0,1.0,-1.0,0
134.0,1.0,-403.0,3
134.0,1.0,-1.0,0
134.0,1.0,-1.0,0
beta,leakage,utility,mask_size
134.5,1.0,-135.5,1
134.5,1.0,-135.5,1
134.5,1.0,-1.0,0
134.5,1.0,-404.5,3
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-135.5,1
134.5,1.0,-1.0,0
134.5,1.0,-404.5,3
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-270.0,2
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-135.5,1
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-135.5,1
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-135.5,1
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-270.0,2
134.5,1.0,-270.0,2
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-135.5,1
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-1.0,0
134.5,1.0,-135.5,1
beta,leakage,utility,mask_size
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-271.0,2
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-136.0,1
135.0,1.0,-271.0,2
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-406.0,3
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-136.0,1
135.0,1.0,-1.0,0
135.0,1.0,-1.0,0
135.0,1.0,-271.0,2
135.0,1.0,-136.0,1
135.0,1.0,-136.0,1
beta,leakage,utility,mask_size
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-136.5,1
135.5,1.0,-272.0,2
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-136.5,1
135.5,1.0,-136.5,1
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-136.5,1
135.5,1.0,-272.0,2
135.5,1.0,-272.0,2
135.5,1.0,-136.5,1
135.5,1.0,-136.5,1
135.5,1.0,-1.0,0
135.5,1.0,-136.5,1
135.5,1.0,-136.5,1
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-272.0,2
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-1.0,0
135.5,1.0,-136.5,1
135.5,1.0,-136.5,1
135.5,1.0,-136.5,1
135.5,1.0,-1.0,0
beta,leakage,utility,mask_size
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-273.0,2
136.0,1.0,-273.0,2
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-137.0,1
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-137.0,1
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-137.0,1
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-137.0,1
136.0,1.0,-137.0,1
136.0,1.0,-273.0,2
136.0,1.0,-137.0,1
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-137.0,1
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
136.0,1.0,-1.0,0
beta,leakage,utility,mask_size
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-137.5,1
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-274.0,2
136.5,1.0,-274.0,2
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-137.5,1
136.5,1.0,-1.0,0
136.5,1.0,-137.5,1
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-137.5,1
136.5,1.0,-274.0,2
136.5,1.0,-137.5,1
136.5,1.0,-137.5,1
136.5,1.0,-1.0,0
136.5,1.0,-137.5,1
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-274.0,2
136.5,1.0,-137.5,1
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-1.0,0
136.5,1.0,-274.0,2
136.5,1.0,-1.0,0
136.5,1.0,-137.5,1
beta,leakage,utility,mask_size
137.0,1.0,-138.0,1
137.0,1.0,-138.0,1
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-138.0,1
137.0,1.0,-1.0,0
137.0,1.0,-138.0,1
137.0,1.0,-1.0,0
137.0,1.0,-275.0,2
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-138.0,1
137.0,1.0,-138.0,1
137.0,1.0,-138.0,1
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-138.0,1
137.0,1.0,-138.0,1
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
137.0,1.0,-1.0,0
beta,leakage,utility,mask_size
137.5,1.0,-276.0,2
137.5,1.0,-138.5,1
137.5,1.0,-1.0,0
137.5,1.0,-413.5,3
137.5,1.0,-1.0,0
137.5,1.0,-276.0,2
137.5,1.0,-276.0,2
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-138.5,1
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-138.5,1
137.5,1.0,-138.5,1
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-138.5,1
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-138.5,1
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-138.5,1
137.5,1.0,-138.5,1
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-1.0,0
137.5,1.0,-138.5,1
beta,leakage,utility,mask_size
138.0,1.0,-139.0,1
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
138.0,1.0,-415.0,3
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-1.0,0
138.0,1.0,-139.0,1
beta,leakage,utility,mask_size
138.5,1.0,-278.0,2
138.5,1.0,-139.5,1
138.5,1.0,-1.0,0
138.5,1.0,-1.0,0
