dataset,target_cell,tau,rho,mask_size,leakage
airport,home_link,0.5,1.0,6,0.033675
airport,home_link,0.5,1.0,6,0.107600
airport,home_link,0.5,1.0,6,0.127847
airport,home_link,0.5,1.0,6,0.114678
airport,home_link,0.5,1.0,6,0.048268
airport,home_link,0.5,1.0,6,0.118662
airport,home_link,0.5,1.0,6,0.114678
airport,home_link,0.5,1.0,6,0.048268
airport,home_link,0.5,1.0,6,0.118662
airport,home_link,0.5,1.0,6,0.029511
airport,home_link,0.5,1.0,6,0.103703
airport,home_link,0.5,1.0,6,0.034338
airport,home_link,0.5,1.0,6,0.169782
airport,home_link,0.5,1.0,6,0.167363
airport,home_link,0.5,1.0,6,0.145319
airport,home_link,0.5,1.0,6,0.169610
airport,home_link,0.5,1.0,6,0.167363
airport,home_link,0.5,1.0,6,0.145319
airport,home_link,0.5,1.0,6,0.169610
airport,home_link,0.5,1.0,6,0.117880
airport,home_link,0.5,1.0,6,0.167111
airport,home_link,0.5,1.0,6,0.142103
airport,home_link,0.5,1.0,6,0.167703
airport,home_link,0.5,1.0,6,0.149768
airport,home_link,0.5,1.0,6,0.169842
airport,home_link,0.5,1.0,6,0.126993
airport,home_link,0.5,1.0,6,0.167465
airport,home_link,0.5,1.0,6,0.147085
airport,home_link,0.5,1.0,6,0.126993
airport,home_link,0.5,1.0,6,0.167465
airport,home_link,0.5,1.0,6,0.147085
airport,home_link,0.5,1.0,6,0.121513
airport,home_link,0.5,1.0,6,0.108022
airport,home_link,0.5,1.0,6,0.108022
airport,home_link,0.5,1.0,6,0.090937
airport,home_link,0.5,1.0,6,0.019100
airport,home_link,0.5,1.0,6,0.094328
airport,home_link,0.5,1.0,6,0.119007
airport,home_link,0.5,1.0,6,0.104110
airport,home_link,0.5,1.0,6,0.034813
airport,home_link,0.5,1.0,6,0.107798
airport,home_link,0.5,1.0,6,0.104110
airport,home_link,0.5,1.0,6,0.034813
airport,home_link,0.5,1.0,6,0.107798
airport,home_link,0.5,1.0,6,0.019616
airport,home_link,0.5,1.0,6,0.090739
airport,home_link,0.5,1.0,6,0.019388
airport,home_link,0.5,1.0,6,0.169616
airport,home_link,0.5,1.0,6,0.167119
airport,home_link,0.5,1.0,6,0.142216
airport,home_link,0.5,1.0,6,0.169435
airport,home_link,0.5,1.0,6,0.167119
airport,home_link,0.5,1.0,6,0.142216
airport,home_link,0.5,1.0,6,0.169435
airport,home_link,0.5,1.0,6,0.111534
airport,home_link,0.5,1.0,6,0.166856
airport,home_link,0.5,1.0,6,0.138633
airport,home_link,0.5,1.0,6,0.167473
airport,home_link,0.5,1.0,6,0.147179
airport,home_link,0.5,1.0,6,0.169678
airport,home_link,0.5,1.0,6,0.121705
airport,home_link,0.5,1.0,6,0.167225
airport,home_link,0.5,1.0,6,0.144189
airport,home_link,0.5,1.0,6,0.121705
airport,home_link,0.5,1.0,6,0.167225
airport,home_link,0.5,1.0,6,0.144189
airport,home_link,0.5,1.0,6,0.115594
airport,home_link,0.5,1.0,6,0.118823
airport,home_link,0.5,1.0,6,0.103828
airport,home_link,0.5,1.0,6,0.033675
airport,home_link,0.5,1.0,6,0.107600
airport,home_link,0.5,1.0,6,0.103828
airport,home_link,0.5,1.0,6,0.033675
airport,home_link,0.5,1.0,6,0.107600
airport,home_link,0.5,1.0,6,0.017748
airport,home_link,0.5,1.0,6,0.090441
airport,home_link,0.5,1.0,6,0.018587
airport,home_link,0.5,1.0,6,0.114678
airport,home_link,0.5,1.0,6,0.048268
airport,home_link,0.5,1.0,6,0.118662
airport,home_link,0.5,1.0,6,0.029511
airport,home_link,0.5,1.0,6,0.103703
airport,home_link,0.5,1.0,6,0.034338
airport,home_link,0.5,1.0,6,0.029511
airport,home_link,0.5,1.0,6,0.103703
airport,home_link,0.5,1.0,6,0.034338
airport,home_link,0.5,1.0,6,0.019284
airport,home_link,0.5,1.0,6,0.167363
airport,home_link,0.5,1.0,6,0.145319
airport,home_link,0.5,1.0,6,0.169610
airport,home_link,0.5,1.0,6,0.117880
airport,home_link,0.5,1.0,6,0.167111
airport,home_link,0.5,1.0,6,0.142103
airport,home_link,0.5,1.0,6,0.117880
airport,home_link,0.5,1.0,6,0.167111
airport,home_link,0.5,1.0,6,0.142103
airport,home_link,0.5,1.0,6,0.111304
airport,home_link,0.5,1.0,6,0.126993
airport,home_link,0.5,1.0,6,0.167465
airport,home_link,0.5,1.0,6,0.147085
airport,home_link,0.5,1.0,6,0.121513
airport,home_link,0.5,1.0,6,0.121513
airport,home_link,0.5,1.0,6,0.111340
airport,home_link,0.5,1.0,6,0.111849
airport,home_link,0.5,1.0,6,0.095858
airport,home_link,0.5,1.0,6,0.024772
airport,home_link,0.5,1.0,6,0.094328
airport,home_link,0.5,1.0,6,0.123764
airport,home_link,0.5,1.0,6,0.109907
airport,home_link,0.5,1.0,6,0.046331
airport,home_link,0.5,1.0,6,0.111243
airport,home_link,0.5,1.0,6,0.110771
airport,home_link,0.5,1.0,6,0.047670
airport,home_link,0.5,1.0,6,0.111771
airport,home_link,0.5,1.0,6,0.030140
airport,home_link,0.5,1.0,6,0.095870
airport,home_link,0.5,1.0,6,0.025658
airport,home_link,0.5,1.0,6,0.169669
airport,home_link,0.5,1.0,6,0.167197
airport,home_link,0.5,1.0,6,0.143168
airport,home_link,0.5,1.0,6,0.169435
airport,home_link,0.5,1.0,6,0.167209
airport,home_link,0.5,1.0,6,0.143316
airport,home_link,0.5,1.0,6,0.169435
airport,home_link,0.5,1.0,6,0.113924
airport,home_link,0.5,1.0,6,0.166856
airport,home_link,0.5,1.0,6,0.138633
airport,home_link,0.5,1.0,6,0.167575
airport,home_link,0.5,1.0,6,0.148923
airport,home_link,0.5,1.0,6,0.169749
airport,home_link,0.5,1.0,6,0.125296
airport,home_link,0.5,1.0,6,0.167333
airport,home_link,0.5,1.0,6,0.145649
airport,home_link,0.5,1.0,6,0.125840
airport,home_link,0.5,1.0,6,0.167350
airport,home_link,0.5,1.0,6,0.145873
airport,home_link,0.5,1.0,6,0.119255
airport,home_link,0.5,1.0,6,0.123528
airport,home_link,0.5,1.0,6,0.109543
airport,home_link,0.5,1.0,6,0.044456
airport,home_link,0.5,1.0,6,0.110979
airport,home_link,0.5,1.0,6,0.110395
airport,home_link,0.5,1.0,6,0.045703
airport,home_link,0.5,1.0,6,0.111497
airport,home_link,0.5,1.0,6,0.026659
airport,home_link,0.5,1.0,6,0.095450
airport,home_link,0.5,1.0,6,0.024339
airport,home_link,0.5,1.0,6,0.121306
airport,home_link,0.5,1.0,6,0.066795
airport,home_link,0.5,1.0,6,0.123481
airport,home_link,0.5,1.0,6,0.045392
airport,home_link,0.5,1.0,6,0.109574
airport,home_link,0.5,1.0,6,0.046010
airport,home_link,0.5,1.0,6,0.046912
airport,home_link,0.5,1.0,6,0.110450
airport,home_link,0.5,1.0,6,0.047359
airport,home_link,0.5,1.0,6,0.029907
airport,home_link,0.5,1.0,6,0.167437
airport,home_link,0.5,1.0,6,0.146677
airport,home_link,0.5,1.0,6,0.169664
airport,home_link,0.5,1.0,6,0.120679
airport,home_link,0.5,1.0,6,0.167189
airport,home_link,0.5,1.0,6,0.143070
airport,home_link,0.5,1.0,6,0.121109
airport,home_link,0.5,1.0,6,0.167202
airport,home_link,0.5,1.0,6,0.143220
airport,home_link,0.5,1.0,6,0.113729
airport,home_link,0.5,1.0,6,0.131021
airport,home_link,0.5,1.0,6,0.167568
airport,home_link,0.5,1.0,6,0.148845
airport,home_link,0.5,1.0,6,0.125135
airport,home_link,0.5,1.0,6,0.125683
airport,home_link,0.5,1.0,6,0.111741
airport,home_link,0.5,1.0,6,0.095440
airport,home_link,0.5,1.0,6,0.024283
airport,home_link,0.5,1.0,6,0.094328
airport,home_link,0.5,1.0,6,0.096051
airport,home_link,0.5,1.0,6,0.024999
airport,home_link,0.5,1.0,6,0.094328
airport,home_link,0.5,1.0,6,0.012382
airport,home_link,0.5,1.0,6,0.074631
airport,home_link,0.5,1.0,6,0.002559
airport,home_link,0.5,1.0,6,0.110589
airport,home_link,0.5,1.0,6,0.047386
airport,home_link,0.5,1.0,6,0.111659
airport,home_link,0.5,1.0,6,0.029394
airport,home_link,0.5,1.0,6,0.095435
airport,home_link,0.5,1.0,6,0.025114
airport,home_link,0.5,1.0,6,0.030488
airport,home_link,0.5,1.0,6,0.096072
airport,home_link,0.5,1.0,6,0.025911
airport,home_link,0.5,1.0,6,0.014177
airport,home_link,0.5,1.0,6,0.167206
airport,home_link,0.5,1.0,6,0.143285
airport,home_link,0.5,1.0,6,0.169435
airport,home_link,0.5,1.0,6,0.113718
airport,home_link,0.5,1.0,6,0.166856
airport,home_link,0.5,1.0,6,0.138633
airport,home_link,0.5,1.0,6,0.114020
airport,home_link,0.5,1.0,6,0.166856
airport,home_link,0.5,1.0,6,0.138633
airport,home_link,0.5,1.0,6,0.104207
airport,home_link,0.5,1.0,6,0.125725
airport,home_link,0.5,1.0,6,0.167347
airport,home_link,0.5,1.0,6,0.145825
airport,home_link,0.5,1.0,6,0.118944
airport,home_link,0.5,1.0,6,0.119400
airport,home_link,0.5,1.0,6,0.110215
airport,home_link,0.5,1.0,6,0.045439
airport,home_link,0.5,1.0,6,0.111387
airport,home_link,0.5,1.0,6,0.026033
airport,home_link,0.5,1.0,6,0.095025
airport,home_link,0.5,1.0,6,0.023843
airport,home_link,0.5,1.0,6,0.026951
airport,home_link,0.5,1.0,6,0.095647
airport,home_link,0.5,1.0,6,0.024570
airport,home_link,0.5,1.0,6,0.012120
airport,home_link,0.5,1.0,6,0.046590
airport,home_link,0.5,1.0,6,0.110265
airport,home_link,0.5,1.0,6,0.047073
airport,home_link,0.5,1.0,6,0.029157
airport,home_link,0.5,1.0,6,0.030256
airport,home_link,0.5,1.0,6,0.121018
airport,home_link,0.5,1.0,6,0.167199
airport,home_link,0.5,1.0,6,0.143188
airport,home_link,0.5,1.0,6,0.113520
airport,home_link,0.5,1.0,6,0.113827
airport,home_link,0.5,1.0,6,0.125567
airport,home_link,0.5,1.0,6,0.147147
airport,home_link,0.5,1.0,6,0.147147
airport,home_link,0.5,1.0,6,0.136064
airport,home_link,0.5,1.0,6,0.085673
airport,home_link,0.5,1.0,6,0.141063
airport,home_link,0.5,1.0,6,0.152133
airport,home_link,0.5,1.0,6,0.143170
airport,home_link,0.5,1.0,6,0.096925
airport,home_link,0.5,1.0,6,0.147185
airport,home_link,0.5,1.0,6,0.143170
airport,home_link,0.5,1.0,6,0.096925
airport,home_link,0.5,1.0,6,0.147185
airport,home_link,0.5,1.0,6,0.051779
airport,home_link,0.5,1.0,6,0.136217
airport,home_link,0.5,1.0,6,0.088014
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.157581
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.157581
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.127190
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.155420
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.160496
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.135674
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.158724
airport,home_link,0.5,1.0,6,0.135674
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.158724
airport,home_link,0.5,1.0,6,0.130584
airport,home_link,0.5,1.0,6,0.151950
airport,home_link,0.5,1.0,6,0.142835
airport,home_link,0.5,1.0,6,0.094367
airport,home_link,0.5,1.0,6,0.146959
airport,home_link,0.5,1.0,6,0.142835
airport,home_link,0.5,1.0,6,0.094367
airport,home_link,0.5,1.0,6,0.146959
airport,home_link,0.5,1.0,6,0.046611
airport,home_link,0.5,1.0,6,0.135804
airport,home_link,0.5,1.0,6,0.085366
airport,home_link,0.5,1.0,6,0.148671
airport,home_link,0.5,1.0,6,0.104648
airport,home_link,0.5,1.0,6,0.151980
airport,home_link,0.5,1.0,6,0.060705
airport,home_link,0.5,1.0,6,0.142958
airport,home_link,0.5,1.0,6,0.096651
airport,home_link,0.5,1.0,6,0.060705
airport,home_link,0.5,1.0,6,0.142958
airport,home_link,0.5,1.0,6,0.096651
airport,home_link,0.5,1.0,6,0.051473
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.159429
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.132501
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.157513
airport,home_link,0.5,1.0,6,0.132501
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.157513
airport,home_link,0.5,1.0,6,0.126994
airport,home_link,0.5,1.0,6,0.140037
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.160440
airport,home_link,0.5,1.0,6,0.135513
airport,home_link,0.5,1.0,6,0.135513
airport,home_link,0.5,1.0,6,0.147147
airport,home_link,0.5,1.0,6,0.136064
airport,home_link,0.5,1.0,6,0.085673
airport,home_link,0.5,1.0,6,0.141063
airport,home_link,0.5,1.0,6,0.136064
airport,home_link,0.5,1.0,6,0.085673
airport,home_link,0.5,1.0,6,0.141063
airport,home_link,0.5,1.0,6,0.037378
airport,home_link,0.5,1.0,6,0.127514
airport,home_link,0.5,1.0,6,0.075695
airport,home_link,0.5,1.0,6,0.143170
airport,home_link,0.5,1.0,6,0.096925
airport,home_link,0.5,1.0,6,0.147185
airport,home_link,0.5,1.0,6,0.051779
airport,home_link,0.5,1.0,6,0.136217
airport,home_link,0.5,1.0,6,0.088014
airport,home_link,0.5,1.0,6,0.051779
airport,home_link,0.5,1.0,6,0.136217
airport,home_link,0.5,1.0,6,0.088014
airport,home_link,0.5,1.0,6,0.042189
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.157581
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.127190
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.155420
airport,home_link,0.5,1.0,6,0.127190
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.155420
airport,home_link,0.5,1.0,6,0.120999
airport,home_link,0.5,1.0,6,0.135674
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.158724
airport,home_link,0.5,1.0,6,0.130584
airport,home_link,0.5,1.0,6,0.130584
airport,home_link,0.5,1.0,6,0.142835
airport,home_link,0.5,1.0,6,0.094367
airport,home_link,0.5,1.0,6,0.146959
airport,home_link,0.5,1.0,6,0.046611
airport,home_link,0.5,1.0,6,0.135804
airport,home_link,0.5,1.0,6,0.085366
airport,home_link,0.5,1.0,6,0.046611
airport,home_link,0.5,1.0,6,0.135804
airport,home_link,0.5,1.0,6,0.085366
airport,home_link,0.5,1.0,6,0.037066
airport,home_link,0.5,1.0,6,0.060705
airport,home_link,0.5,1.0,6,0.142958
airport,home_link,0.5,1.0,6,0.096651
airport,home_link,0.5,1.0,6,0.051473
airport,home_link,0.5,1.0,6,0.051473
airport,home_link,0.5,1.0,6,0.132501
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.157513
airport,home_link,0.5,1.0,6,0.126994
airport,home_link,0.5,1.0,6,0.126994
airport,home_link,0.5,1.0,6,0.135513
airport,home_link,0.5,1.0,6,0.148620
airport,home_link,0.5,1.0,6,0.138171
airport,home_link,0.5,1.0,6,0.088436
airport,home_link,0.5,1.0,6,0.141063
airport,home_link,0.5,1.0,6,0.138495
airport,home_link,0.5,1.0,6,0.088866
airport,home_link,0.5,1.0,6,0.141063
airport,home_link,0.5,1.0,6,0.040889
airport,home_link,0.5,1.0,6,0.127514
airport,home_link,0.5,1.0,6,0.075695
airport,home_link,0.5,1.0,6,0.146222
airport,home_link,0.5,1.0,6,0.104146
airport,home_link,0.5,1.0,6,0.148748
airport,home_link,0.5,1.0,6,0.060960
airport,home_link,0.5,1.0,6,0.138446
airport,home_link,0.5,1.0,6,0.091528
airport,home_link,0.5,1.0,6,0.062045
airport,home_link,0.5,1.0,6,0.138787
airport,home_link,0.5,1.0,6,0.092074
airport,home_link,0.5,1.0,6,0.047607
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.158143
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.128805
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.155420
airport,home_link,0.5,1.0,6,0.129056
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.155420
airport,home_link,0.5,1.0,6,0.120999
airport,home_link,0.5,1.0,6,0.138624
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.159570
airport,home_link,0.5,1.0,6,0.133047
airport,home_link,0.5,1.0,6,0.133424
airport,home_link,0.5,1.0,6,0.145840
airport,home_link,0.5,1.0,6,0.100751
airport,home_link,0.5,1.0,6,0.148459
airport,home_link,0.5,1.0,6,0.053882
airport,home_link,0.5,1.0,6,0.137949
airport,home_link,0.5,1.0,6,0.088169
airport,home_link,0.5,1.0,6,0.054747
airport,home_link,0.5,1.0,6,0.138278
airport,home_link,0.5,1.0,6,0.088604
airport,home_link,0.5,1.0,6,0.040618
airport,home_link,0.5,1.0,6,0.075616
airport,home_link,0.5,1.0,6,0.146049
airport,home_link,0.5,1.0,6,0.103970
airport,home_link,0.5,1.0,6,0.060761
airport,home_link,0.5,1.0,6,0.061852
airport,home_link,0.5,1.0,6,0.134818
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.158084
airport,home_link,0.5,1.0,6,0.128634
airport,home_link,0.5,1.0,6,0.128889
airport,home_link,0.5,1.0,6,0.138489
airport,home_link,0.5,1.0,6,0.138426
airport,home_link,0.5,1.0,6,0.088774
airport,home_link,0.5,1.0,6,0.141063
airport,home_link,0.5,1.0,6,0.040582
airport,home_link,0.5,1.0,6,0.127514
airport,home_link,0.5,1.0,6,0.075695
airport,home_link,0.5,1.0,6,0.041032
airport,home_link,0.5,1.0,6,0.127514
airport,home_link,0.5,1.0,6,0.075695
airport,home_link,0.5,1.0,6,0.027739
airport,home_link,0.5,1.0,6,0.061815
airport,home_link,0.5,1.0,6,0.138715
airport,home_link,0.5,1.0,6,0.091958
airport,home_link,0.5,1.0,6,0.047135
airport,home_link,0.5,1.0,6,0.047827
airport,home_link,0.5,1.0,6,0.129003
airport,home_link,0.5,1.0,6,0.173141
airport,home_link,0.5,1.0,6,0.155420
airport,home_link,0.5,1.0,6,0.120999
airport,home_link,0.5,1.0,6,0.120999
airport,home_link,0.5,1.0,6,0.133344
airport,home_link,0.5,1.0,6,0.054563
airport,home_link,0.5,1.0,6,0.138208
airport,home_link,0.5,1.0,6,0.088512
airport,home_link,0.5,1.0,6,0.040307
airport,home_link,0.5,1.0,6,0.040763
airport,home_link,0.5,1.0,6,0.061620
airport,home_link,0.5,1.0,6,0.128835
airport,home_link,0.5,1.0,7,0.108022
airport,home_link,0.5,1.0,7,0.108022
airport,home_link,0.5,1.0,7,0.090937
airport,home_link,0.5,1.0,7,0.019100
airport,home_link,0.5,1.0,7,0.094328
airport,home_link,0.5,1.0,7,0.119007
airport,home_link,0.5,1.0,7,0.104110
airport,home_link,0.5,1.0,7,0.034813
airport,home_link,0.5,1.0,7,0.107798
airport,home_link,0.5,1.0,7,0.104110
airport,home_link,0.5,1.0,7,0.034813
airport,home_link,0.5,1.0,7,0.107798
airport,home_link,0.5,1.0,7,0.019616
airport,home_link,0.5,1.0,7,0.090739
airport,home_link,0.5,1.0,7,0.019388
airport,home_link,0.5,1.0,7,0.169616
airport,home_link,0.5,1.0,7,0.167119
airport,home_link,0.5,1.0,7,0.142216
airport,home_link,0.5,1.0,7,0.169435
airport,home_link,0.5,1.0,7,0.167119
airport,home_link,0.5,1.0,7,0.142216
airport,home_link,0.5,1.0,7,0.169435
airport,home_link,0.5,1.0,7,0.111534
airport,home_link,0.5,1.0,7,0.166856
airport,home_link,0.5,1.0,7,0.138633
airport,home_link,0.5,1.0,7,0.167473
airport,home_link,0.5,1.0,7,0.147179
airport,home_link,0.5,1.0,7,0.169678
airport,home_link,0.5,1.0,7,0.121705
airport,home_link,0.5,1.0,7,0.167225
airport,home_link,0.5,1.0,7,0.144189
airport,home_link,0.5,1.0,7,0.121705
airport,home_link,0.5,1.0,7,0.167225
airport,home_link,0.5,1.0,7,0.144189
airport,home_link,0.5,1.0,7,0.115594
airport,home_link,0.5,1.0,7,0.118823
airport,home_link,0.5,1.0,7,0.103828
airport,home_link,0.5,1.0,7,0.033675
airport,home_link,0.5,1.0,7,0.107600
airport,home_link,0.5,1.0,7,0.103828
airport,home_link,0.5,1.0,7,0.033675
airport,home_link,0.5,1.0,7,0.107600
airport,home_link,0.5,1.0,7,0.017748
airport,home_link,0.5,1.0,7,0.090441
airport,home_link,0.5,1.0,7,0.018587
airport,home_link,0.5,1.0,7,0.114678
airport,home_link,0.5,1.0,7,0.048268
airport,home_link,0.5,1.0,7,0.118662
airport,home_link,0.5,1.0,7,0.029511
airport,home_link,0.5,1.0,7,0.103703
airport,home_link,0.5,1.0,7,0.034338
airport,home_link,0.5,1.0,7,0.029511
airport,home_link,0.5,1.0,7,0.103703
airport,home_link,0.5,1.0,7,0.034338
airport,home_link,0.5,1.0,7,0.019284
airport,home_link,0.5,1.0,7,0.167363
airport,home_link,0.5,1.0,7,0.145319
airport,home_link,0.5,1.0,7,0.169610
airport,home_link,0.5,1.0,7,0.117880
airport,home_link,0.5,1.0,7,0.167111
airport,home_link,0.5,1.0,7,0.142103
airport,home_link,0.5,1.0,7,0.117880
airport,home_link,0.5,1.0,7,0.167111
airport,home_link,0.5,1.0,7,0.142103
airport,home_link,0.5,1.0,7,0.111304
airport,home_link,0.5,1.0,7,0.126993
airport,home_link,0.5,1.0,7,0.167465
airport,home_link,0.5,1.0,7,0.147085
airport,home_link,0.5,1.0,7,0.121513
airport,home_link,0.5,1.0,7,0.121513
airport,home_link,0.5,1.0,7,0.108022
airport,home_link,0.5,1.0,7,0.090937
airport,home_link,0.5,1.0,7,0.019100
airport,home_link,0.5,1.0,7,0.094328
airport,home_link,0.5,1.0,7,0.090937
airport,home_link,0.5,1.0,7,0.019100
airport,home_link,0.5,1.0,7,0.094328
airport,home_link,0.5,1.0,7,0.008654
airport,home_link,0.5,1.0,7,0.074631
airport,home_link,0.5,1.0,7,0.002559
airport,home_link,0.5,1.0,7,0.104110
airport,home_link,0.5,1.0,7,0.034813
airport,home_link,0.5,1.0,7,0.107798
airport,home_link,0.5,1.0,7,0.019616
airport,home_link,0.5,1.0,7,0.090739
airport,home_link,0.5,1.0,7,0.019388
airport,home_link,0.5,1.0,7,0.019616
airport,home_link,0.5,1.0,7,0.090739
airport,home_link,0.5,1.0,7,0.019388
airport,home_link,0.5,1.0,7,0.009456
airport,home_link,0.5,1.0,7,0.167119
airport,home_link,0.5,1.0,7,0.142216
airport,home_link,0.5,1.0,7,0.169435
airport,home_link,0.5,1.0,7,0.111534
airport,home_link,0.5,1.0,7,0.166856
airport,home_link,0.5,1.0,7,0.138633
airport,home_link,0.5,1.0,7,0.111534
airport,home_link,0.5,1.0,7,0.166856
airport,home_link,0.5,1.0,7,0.138633
airport,home_link,0.5,1.0,7,0.104207
airport,home_link,0.5,1.0,7,0.121705
airport,home_link,0.5,1.0,7,0.167225
airport,home_link,0.5,1.0,7,0.144189
airport,home_link,0.5,1.0,7,0.115594
airport,home_link,0.5,1.0,7,0.115594
airport,home_link,0.5,1.0,7,0.103828
airport,home_link,0.5,1.0,7,0.033675
airport,home_link,0.5,1.0,7,0.107600
airport,home_link,0.5,1.0,7,0.017748
airport,home_link,0.5,1.0,7,0.090441
airport,home_link,0.5,1.0,7,0.018587
airport,home_link,0.5,1.0,7,0.017748
