alpha,leakage,utility,mask_size
244,1.0,-249.0,10
244,1.0,-247.5,7
244,1.0,-249.0,10
244,0.0,-3.5,7
244,9.999778782798785e-13,-2.5000000002439946,5
244,0.0,-3.0,6
244,1.0,-245.0,2
244,0.0,-3.0,6
244,0.0,-3.5,7
244,9.999778782798785e-13,-2.0000000002439946,4
244,9.999778782798785e-13,-3.0000000002439946,6
244,0.0,-3.0,6
244,0.0,-3.5,7
244,1.0,-246.5,5
244,0.0,-4.0,8
244,1.0,-246.5,5
244,0.0,-3.0,6
244,0.0,-3.5,7
244,0.0,-4.0,8
244,0.0,-3.5,7
244,0.0,-5.0,10
244,0.0,-5.0,10
244,0.0,-5.0,10
alpha,leakage,utility,mask_size
245,1.0,-250.0,10
245,0.0,-5.0,10
245,1.0,-250.0,10
245,0.0,-5.0,10
245,0.0,-5.0,10
245,0.0,-5.0,10
245,0.0,-5.0,10
245,1.0,-248.0,6
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-249.5,9
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-248.5,7
245,1.0,-249.0,8
245,1.0,-250.0,10
245,1.0,-249.5,9
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-248.0,6
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,1.0,-250.0,10
245,0.0,-2.5,5
245,1.0,-246.5,3
245,9.999778782798785e-13,-2.0000000002449947,4
245,9.999778782798785e-13,-2.0000000002449947,4
245,1.0,-246.5,3
245,9.999778782798785e-13,-2.5000000002449947,5
245,0.0,-3.5,7
245,9.999778782798785e-13,-2.5000000002449947,5
245,0.0,-3.5,7
245,0.0,-3.0,6
245,0.0,-5.0,10
245,1.0,-249.5,9
245,0.0,-3.5,7
245,0.0,-4.5,9
245,0.0,-3.5,7
245,1.0,-247.0,4
245,0.0,-5.0,10
245,0.0,-4.0,8
245,0.0,-3.5,7
245,1.0,-246.5,3
alpha,leakage,utility,mask_size
246,1.0,-251.0,10
246,0.0,-5.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,0.0,-5.0,10
246,1.0,-250.0,8
246,0.0,-5.0,10
246,1.0,-249.5,7
246,0.0,-5.0,10
246,1.0,-251.0,10
246,1.0,-247.0,2
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-246.0,0
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-250.5,9
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-251.0,10
246,1.0,-250.5,9
246,1.0,-248.0,4
246,1.0,-248.0,4
246,0.0,-3.5,7
246,0.0,-3.0,6
246,9.999778782798785e-13,-3.0000000002459943,6
246,1.0,-248.0,4
246,1.0,-248.0,4
246,1.0,-247.0,2
246,9.999778782798785e-13,-3.0000000002459943,6
246,1.0,-247.0,2
246,0.0,-2.5,5
246,0.0,-4.5,9
246,0.0,-5.0,10
246,0.0,-4.5,9
246,0.0,-5.0,10
246,1.0,-246.5,1
246,1.0,-249.5,7
246,0.0,-5.0,10
246,0.0,-5.0,10
246,0.0,-4.5,9
246,0.0,-2.0,4
alpha,leakage,utility,mask_size
247,1.0,-252.0,10
247,0.0,-5.0,10
247,1.0,-252.0,10
247,1.0,-251.0,8
247,1.0,-247.5,1
247,0.0,-5.0,10
247,1.0,-252.0,10
247,0.0,-5.0,10
247,0.0,-5.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-249.5,5
247,1.0,-252.0,10
247,1.0,-247.0,0
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-247.0,0
247,1.0,-248.0,2
247,1.0,-252.0,10
247,1.0,-252.0,10
247,1.0,-252.0,10
247,0.0,-3.5,7
247,0.0,-3.5,7
247,9.999778782798785e-13,-3.0000000002469944,6
247,1.0,-248.0,2
247,9.999778782798785e-13,-2.5000000002469944,5
247,1.0,-248.5,3
247,0.0,-3.5,7
247,0.0,-3.0,6
247,0.0,-3.5,7
247,0.0,-3.0,6
247,0.0,-5.0,10
247,0.0,-3.0,6
247,0.0,-2.5,5
247,0.0,-5.0,10
247,0.0,-4.0,8
247,1.0,-250.5,7
247,1.0,-251.0,8
247,0.0,-5.0,10
247,0.0,-4.5,9
247,1.0,-251.0,8
alpha,leakage,utility,mask_size
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,0.0,-5.0,10
248,1.0,-253.0,10
248,1.0,-248.5,1
248,1.0,-253.0,10
248,1.0,-252.5,9
248,0.0,-5.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-252.5,9
248,1.0,-252.5,9
248,1.0,-253.0,10
248,1.0,-252.0,8
248,1.0,-252.5,9
248,1.0,-252.0,8
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-252.0,8
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,1.0,-253.0,10
248,0.0,-3.0,6
248,0.0,-3.0,6
248,0.0,-3.0,6
248,0.0,-3.5,7
248,1.0,-249.0,2
248,1.999955756559757e-12,-2.500000000495989,5
248,0.0,-3.0,6
248,0.0,-3.5,7
248,1.0,-249.5,3
248,0.0,-3.5,7
248,0.0,-5.0,10
248,1.0,-248.0,0
248,0.0,-4.5,9
248,1.0,-248.5,1
248,0.0,-5.0,10
248,0.0,-3.0,6
248,1.0,-250.5,5
248,1.0,-249.5,3
248,1.0,-251.5,7
248,0.0,-3.0,6
alpha,leakage,utility,mask_size
249,1.0,-254.0,10
249,0.0,-5.0,10
249,0.0,-5.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,0.0,-5.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,0.0,-5.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-250.0,2
249,1.0,-253.5,9
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-253.5,9
249,1.0,-253.5,9
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-253.5,9
249,1.0,-254.0,10
249,1.0,-254.0,10
249,1.0,-254.0,10
249,9.999778782798785e-13,-3.0000000002489946,6
249,9.999778782798785e-13,-2.5000000002489946,5
249,1.0,-251.0,4
249,1.0,-250.0,2
249,0.0,-2.5,5
249,1.0,-251.0,4
249,1.0,-250.0,2
249,0.0,-2.0,4
249,0.0,-3.5,7
249,1.0,-251.0,4
249,0.0,-4.5,9
249,0.0,-4.5,9
249,0.0,-2.0,4
249,0.0,-3.5,7
249,0.0,-3.5,7
249,0.0,-3.5,7
249,0.0,-4.5,9
249,0.0,-4.5,9
249,0.0,-4.5,9
249,0.0,-4.5,9
alpha,leakage,utility,mask_size
250,0.0,-5.0,10
250,1.0,-255.0,10
250,0.0,-5.0,10
250,0.0,-5.0,10
250,1.0,-255.0,10
250,0.0,-5.0,10
250,0.0,-5.0,10
250,1.0,-255.0,10
250,0.0,-5.0,10
250,0.0,-5.0,10
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-253.0,6
250,1.0,-254.0,8
250,1.0,-253.0,6
250,1.0,-253.5,7
250,1.0,-253.5,7
250,1.0,-255.0,10
250,1.0,-254.0,8
250,1.0,-252.5,5
250,1.0,-253.0,6
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-253.5,7
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-255.0,10
250,1.0,-251.5,3
250,0.0,-2.5,5
250,9.999778782798785e-13,-2.5000000002499947,5
250,0.0,-3.5,7
250,9.999778782798785e-13,-2.5000000002499947,5
250,1.0,-251.0,2
250,0.0,-3.5,7
250,1.0,-251.5,3
250,1.999955756559757e-12,-2.500000000499989,5
250,9.999778782798785e-13,-3.0000000002499947,6
250,0.0,-4.5,9
250,0.0,-4.0,8
250,0.0,-3.5,7
250,1.0,-250.5,1
250,0.0,-4.0,8
250,0.0,-4.5,9
250,0.0,-3.5,7
250,0.0,-3.5,7
250,0.0,-4.5,9
250,0.0,-3.5,7
alpha,leakage,utility,mask_size
251,1.0,-256.0,10
251,0.0,-5.0,10
251,0.0,-5.0,10
251,1.0,-256.0,10
251,0.0,-5.0,10
251,1.0,-255.0,8
251,1.0,-256.0,10
251,0.0,-5.0,10
251,1.0,-255.5,9
251,1.0,-256.0,10
251,1.0,-252.0,2
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-255.5,9
251,1.0,-255.5,9
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-255.0,8
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,1.0,-256.0,10
251,0.0,-3.5,7
251,9.999778782798785e-13,-3.0000000002509943,6
251,0.0,-2.5,5
251,0.0,-3.5,7
251,9.999778782798785e-13,-2.5000000002509943,5
251,0.0,-3.5,7
251,1.0,-252.5,3
251,9.999778782798785e-13,-3.0000000002509943,6
251,1.0,-252.0,2
251,1.0,-251.0,0
251,0.0,-5.0,10
251,0.0,-5.0,10
251,0.0,-3.5,7
251,0.0,-5.0,10
251,1.0,-251.0,0
251,1.0,-253.0,4
251,1.0,-251.5,1
251,0.0,-5.0,10
251,0.0,-5.0,10
251,0.0,-3.5,7
alpha,leakage,utility,mask_size
252,1.0,-257.0,10
252,0.0,-5.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-256.0,8
252,1.0,-257.0,10
252,1.0,-256.5,9
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-256.5,9
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-255.0,6
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-257.0,10
252,1.0,-254.0,4
252,1.0,-252.0,0
252,0.0,-3.5,7
252,9.999778782798785e-13,-1.5000000002519944,3
252,1.0,-253.5,3
252,0.0,-3.5,7
252,0.0,-3.5,7
252,1.999955756559757e-12,-2.000000000503989,4
252,0.0,-3.0,6
252,0.0,-3.5,7
252,0.0,-4.5,9
252,0.0,-5.0,10
252,0.0,-4.0,8
252,0.0,-2.0,4
252,0.0,-4.0,8
252,1.0,-252.5,1
252,0.0,-4.0,8
252,1.0,-256.5,9
252,0.0,-4.5,9
252,0.0,-5.0,10
alpha,leakage,utility,mask_size
253,1.0,-258.0,10
253,1.0,-258.0,10
253,0.0,-5.0,10
253,0.0,-5.0,10
253,1.0,-258.0,10
253,0.0,-5.0,10
253,0.0,-5.0,10
253,0.0,-5.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-254.0,2
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-253.0,0
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-257.5,9
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,1.0,-258.0,10
253,0.0,-2.5,5
253,9.999778782798785e-13,-2.0000000002529945,4
253,0.0,-3.5,7
253,1.999955756559757e-12,-2.500000000505989,5
253,9.999778782798785e-13,-2.0000000002529945,4
253,9.999778782798785e-13,-3.0000000002529945,6
253,1.0,-254.5,3
253,0.0,-3.0,6
253,0.0,-3.5,7
253,1.0,-253.5,1
253,0.0,-4.5,9
253,0.0,-4.0,8
253,1.0,-256.5,7
253,1.0,-253.0,0
253,0.0,-4.0,8
253,0.0,-5.0,10
253,0.0,-5.0,10
253,0.0,-4.0,8
253,0.0,-5.0,10
253,0.0,-4.5,9
alpha,leakage,utility,mask_size
254,0.0,-5.0,10
254,0.0,-5.0,10
254,1.0,-254.5,1
254,0.0,-5.0,10
254,0.0,-5.0,10
254,0.0,-5.0,10
254,1.0,-257.5,7
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-258.5,9
254,1.0,-258.5,9
254,1.0,-259.0,10
254,1.0,-258.5,9
254,1.0,-258.0,8
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-258.0,8
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-258.5,9
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-259.0,10
254,1.0,-258.5,9
254,1.0,-255.0,2
254,1.0,-256.0,4
254,1.0,-254.5,1
254,9.999778782798785e-13,-3.000000000253994,6
254,0.0,-3.5,7
254,0.0,-2.5,5
254,9.999778782798785e-13,-3.000000000253994,6
254,0.0,-3.0,6
254,1.0,-254.5,1
254,9.999778782798785e-13,-3.000000000253994,6
254,1.0,-255.0,2
254,1.0,-255.5,3
254,0.0,-4.0,8
254,1.0,-254.5,1
254,1.0,-255.0,2
254,1.0,-255.0,2
254,0.0,-4.5,9
254,0.0,-3.0,6
254,0.0,-5.0,10
254,1.0,-255.5,3
254,0.0,-5.0,10
254,0.0,-5.0,10
alpha,leakage,utility,mask_size
255,1.0,-260.0,10
255,0.0,-2.5,5
255,0.0,-5.0,10
255,0.0,-5.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,0.0,-5.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,0.0,-5.0,10
255,1.0,-259.0,8
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-258.5,7
255,1.0,-260.0,10
255,1.0,-259.0,8
255,1.0,-260.0,10
255,1.0,-257.0,4
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-258.5,7
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,1.0,-260.0,10
255,0.0,-3.5,7
255,0.0,-3.5,7
255,1.0,-256.0,2
255,0.0,-3.5,7
255,9.999778782798785e-13,-3.0000000002549942,6
255,1.0,-256.5,3
255,1.0,-256.5,3
255,0.0,-3.5,7
255,0.0,-3.0,6
255,9.999778782798785e-13,-2.5000000002549942,5
255,0.0,-3.5,7
255,1.0,-255.0,0
255,0.0,-4.5,9
255,1.0,-257.5,5
255,0.0,-5.0,10
255,0.0,-5.0,10
255,0.0,-4.0,8
255,0.0,-3.0,6
255,0.0,-4.5,9
255,1.0,-255.0,0
alpha,leakage,utility,mask_size
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-259.5,7
256,1.0,-258.5,5
256,1.0,-261.0,10
256,1.0,-258.0,4
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-260.0,8
256,1.0,-258.0,4
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-260.5,9
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-258.0,4
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-256.5,1
256,1.0,-259.5,7
256,1.0,-258.0,4
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-261.0,10
256,1.0,-256.0,0
256,1.0,-257.5,3
256,0.0,-2.5,5
256,1.0,-257.5,3
256,0.0,-3.5,7
256,1.0,-257.0,2
256,0.0,-3.5,7
256,1.0,-257.0,2
256,0.0,-3.5,7
256,1.0,-256.5,1
256,0.0,-5.0,10
256,1.0,-257.0,2
256,0.0,-3.5,7
256,0.0,-2.0,4
256,0.0,-3.5,7
256,0.0,-4.0,8
256,0.0,-1.5,3
256,0.0,-5.0,10
256,0.0,-4.5,9
256,0.0,-4.5,9
alpha,leakage,utility,mask_size
257,1.0,-260.0,6
257,0.0,-5.0,10
257,1.0,-262.0,10
257,0.0,-5.0,10
257,0.0,-5.0,10
257,1.0,-258.5,3
257,1.0,-262.0,10
257,1.0,-262.0,10
257,0.0,-5.0,10
257,1.0,-260.5,7
257,1.0,-258.0,2
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-261.5,9
257,1.0,-262.0,10
257,1.0,-261.5,9
257,1.0,-262.0,10
257,1.0,-261.0,8
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-262.0,10
257,1.0,-260.5,7
257,1.0,-261.0,8
257,1.0,-262.0,10
257,9.999778782798785e-13,-2.5000000002569944,5
257,1.0,-258.5,3
257,9.999778782798785e-13,-2.5000000002569944,5
257,1.0,-258.5,3
257,9.999778782798785e-13,-2.0000000002569944,4
257,0.0,-3.5,7
257,1.0,-257.5,1
257,0.0,-2.5,5
257,0.0,-3.5,7
257,0.0,-3.0,6
257,0.0,-5.0,10
257,1.0,-260.0,6
257,0.0,-5.0,10
257,1.0,-257.5,1
257,1.0,-257.0,0
257,0.0,-5.0,10
257,0.0,-5.0,10
257,0.0,-2.5,5
257,0.0,-5.0,10
257,0.0,-4.5,9
alpha,leakage,utility,mask_size
258,0.0,-5.0,10
258,1.0,-263.0,10
258,0.0,-5.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,0.0,-5.0,10
258,0.0,-5.0,10
258,1.0,-258.5,1
258,1.0,-258.0,0
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-262.0,8
258,1.0,-259.5,3
258,1.0,-262.0,8
258,1.0,-263.0,10
258,1.0,-262.5,9
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-259.5,3
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,1.0,-263.0,10
258,9.999778782798785e-13,-3.0000000002579945,6
258,1.0,-258.0,0
258,9.999778782798785e-13,-3.0000000002579945,6
258,0.0,-3.5,7
258,1.0,-259.0,2
258,1.0,-260.0,4
258,1.0,-258.0,0
258,0.0,-3.5,7
258,1.0,-258.0,0
258,0.0,-3.5,7
258,1.0,-262.5,9
258,0.0,-3.0,6
258,0.0,-5.0,10
258,0.0,-4.0,8
258,0.0,-4.0,8
258,1.0,-262.0,8
258,0.0,-3.5,7
258,0.0,-4.5,9
258,0.0,-4.5,9
258,0.0,-2.0,4
alpha,leakage,utility,mask_size
259,1.0,-259.0,0
259,0.0,-5.0,10
259,1.0,-261.0,4
259,1.0,-263.5,9
259,0.0,-5.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,0.0,-5.0,10
259,1.0,-263.5,9
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-261.5,5
259,1.0,-261.5,5
259,1.0,-262.5,7
259,1.0,-263.5,9
259,1.0,-263.5,9
259,1.0,-259.5,1
259,1.0,-264.0,10
259,1.0,-263.5,9
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-260.0,2
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,1.0,-264.0,10
259,0.0,-3.0,6
259,0.0,-3.5,7
259,0.0,-3.0,6
259,0.0,-3.0,6
259,0.0,-3.5,7
259,0.0,-2.5,5
259,9.999778782798785e-13,-2.500000000258994,5
259,0.0,-3.5,7
259,9.999778782798785e-13,-2.500000000258994,5
259,1.0,-260.5,3
259,1.0,-262.5,7
259,0.0,-5.0,10
259,0.0,-5.0,10
259,0.0,-5.0,10
259,0.0,-5.0,10
259,0.0,-5.0,10
259,1.0,-259.5,1
259,0.0,-4.0,8
259,0.0,-4.5,9
259,0.0,-5.0,10
alpha,leakage,utility,mask_size
260,1.0,-265.0,10
260,0.0,-5.0,10
260,1.0,-265.0,10
260,0.0,-5.0,10
260,1.0,-265.0,10
260,1.0,-263.0,6
260,1.0,-265.0,10
260,1.0,-265.0,10
260,0.0,-5.0,10
260,0.0,-5.0,10
260,1.0,-261.0,2
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-260.0,0
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-264.0,8
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,1.0,-265.0,10
260,0.0,-3.0,6
260,9.999778782798785e-13,-2.0000000002599942,4
260,1.0,-261.5,3
260,1.0,-261.5,3
260,0.0,-3.0,6
260,0.0,-2.5,5
260,0.0,-2.0,4
260,0.0,-3.0,6
260,0.0,-3.5,7
260,0.0,-3.5,7
260,0.0,-4.0,8
260,0.0,-5.0,10
260,0.0,-4.0,8
260,0.0,-5.0,10
260,1.0,-264.5,9
260,0.0,-4.0,8
260,0.0,-5.0,10
260,0.0,-5.0,10
260,0.0,-3.5,7
260,1.0,-264.0,8
alpha,leakage,utility,mask_size
261,1.0,-264.0,6
261,0.0,-5.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,0.0,-5.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-265.5,9
261,0.0,-5.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-265.0,8
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-265.0,8
261,1.0,-266.0,10
261,1.0,-262.5,3
261,1.0,-266.0,10
261,1.0,-265.0,8
261,1.0,-266.0,10
261,1.0,-265.0,8
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-264.0,6
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,1.0,-266.0,10
261,9.999778782798785e-13,-2.0000000002609943,4
261,0.0,-3.5,7
261,0.0,-3.5,7
261,9.999778782798785e-13,-2.0000000002609943,4
261,1.999955756559757e-12,-1.5000000005219885,3
261,0.0,-3.5,7
261,0.0,-3.5,7
261,0.0,-3.0,6
261,1.0,-262.5,3
261,1.0,-261.5,1
261,1.0,-263.0,4
261,0.0,-4.0,8
261,0.0,-5.0,10
261,0.0,-4.0,8
261,0.0,-5.0,10
261,0.0,-5.0,10
261,0.0,-5.0,10
261,0.0,-3.0,6
261,0.0,-4.5,9
261,0.0,-4.0,8
alpha,leakage,utility,mask_size
262,0.0,-5.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,0.0,-5.0,10
262,1.0,-262.5,1
262,1.0,-267.0,10
262,1.0,-266.0,8
262,1.0,-267.0,10
262,0.0,-5.0,10
262,0.0,-5.0,10
262,1.0,-266.5,9
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-266.0,8
262,1.0,-267.0,10
262,1.0,-263.0,2
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-263.0,2
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-264.5,5
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,1.0,-267.0,10
262,9.999778782798785e-13,-2.000000000261994,4
262,0.0,-3.5,7
262,0.0,-3.0,6
262,0.0,-3.0,6
262,0.0,-3.5,7
262,0.0,-3.5,7
262,0.0,-3.0,6
262,0.0,-3.0,6
262,1.0,-262.5,1
262,0.0,-3.5,7
262,1.0,-266.5,9
262,0.0,-3.0,6
262,0.0,-4.5,9
262,0.0,-4.5,9
262,0.0,-3.0,6
262,0.0,-4.0,8
262,0.0,-5.0,10
262,1.0,-264.0,4
262,0.0,-4.5,9
262,0.0,-4.0,8
alpha,leakage,utility,mask_size
263,0.0,-5.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-265.0,4
263,1.0,-268.0,10
263,1.0,-268.0,10
263,0.0,-5.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,0.0,-5.0,10
263,1.0,-268.0,10
263,1.0,-266.5,7
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-265.5,5
263,1.0,-267.5,9
263,1.0,-267.0,8
263,1.0,-267.0,8
263,1.0,-265.5,5
263,1.0,-268.0,10
263,1.0,-264.0,2
263,1.0,-268.0,10
263,1.0,-267.5,9
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,1.0,-268.0,10
263,0.0,-3.0,6
263,0.0,-3.0,6
263,9.999778782798785e-13,-3.000000000262994,6
263,1.0,-264.5,3
263,0.0,-3.5,7
263,0.0,-3.5,7
263,0.0,-3.5,7
263,9.999778782798785e-13,-2.000000000262994,4
263,0.0,-3.5,7
263,1.0,-265.0,4
263,0.0,-5.0,10
263,0.0,-3.5,7
263,1.0,-267.0,8
263,0.0,-5.0,10
263,0.0,-5.0,10
263,0.0,-4.0,8
263,0.0,-4.0,8
263,0.0,-3.5,7
263,0.0,-4.5,9
263,0.0,-5.0,10
alpha,leakage,utility,mask_size
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-265.0,2
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,0.0,-4.5,9
264,0.0,-5.0,10
264,1.0,-269.0,10
264,1.0,-268.0,8
264,1.0,-269.0,10
264,1.0,-264.5,1
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-266.5,5
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-269.0,10
264,1.0,-265.5,3
264,9.999778782798785e-13,-3.000000000263994,6
264,0.0,-3.5,7
264,1.0,-265.5,3
264,0.0,-3.0,6
