method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsdel2ph,airport,continent,0.007638216018676758,0.0052280426025390625,0.0008392333984375,0.0015709400177001953,0.024793890495394266,0.49830908053361767,-3.0,4,3,4356,6,epsilon_m,L0
del2ph,airport,continent,0.0024020671844482,0.0,0.0002181529998779,0.0021839141845703,0.0433214548924665,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0024702548980712,0.0,0.0004773139953613,0.0019929409027099,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0015168190002441,0.0,5.4836273193359375e-05,0.0014619827270507,0.0433214548924665,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0021660327911376,0.0,0.0002670288085937,0.0018990039825439,0.0247938904953942,0.4983090805336176,-3.0,4,3,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0013661384582519,0.0,3.910064697265625e-05,0.0013270378112792,0.0433214548924665,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0016958713531494,0.0,9.489059448242188e-05,0.0016009807586669,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0016801357269287,0.0,0.0001132488250732,0.0015668869018554,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0010688304901123,0.0,4.601478576660156e-05,0.0010228157043457,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0017588138580322,0.0,9.393692016601562e-05,0.0016648769378662,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0011661052703857,0.0,3.027915954589844e-05,0.0011358261108398,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0012352466583251,0.0,2.4080276489257812e-05,0.0012111663818359,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0017757415771484,0.0,0.0001158714294433,0.001659870147705,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0018618106842041,0.0,9.179115295410156e-05,0.00177001953125,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0015130043029785,0.0,2.5033950805664062e-05,0.0014879703521728,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.001357078552246,0.0,1.811981201171875e-05,0.0013389587402343,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0019147396087646,0.0,0.0001149177551269,0.0017998218536376,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0022070407867431,0.0,0.0001149177551269,0.0020921230316162,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0022559165954589,0.0,0.0003659725189208,0.001889944076538,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
del2ph,airport,continent,0.0016281604766845,0.0,2.312660217285156e-05,0.0016050338745117,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,10.0,0.1
